"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_retested","positive_new","not_tested","not_tested_mobile"
2020-10-26,"LSMU ligoninės Kauno klinikų laboratorija",573,0,557,0,16,0,NA,NA,0,0
2020-10-26,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",135,76,134,76,1,0,NA,NA,50,0
2020-10-26,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1110,976,858,729,252,237,NA,NA,0,0
2020-10-26,"Nacionalinio vėžio instituto laboratorija",72,0,72,0,0,0,NA,NA,9,0
2020-10-26,"Respublikinės Klaipėdos ligoninės laboratorija",21,0,21,0,0,0,NA,NA,0,0
2020-10-26,"Respublikinės Panevėžio ligoninės laboratorija",122,0,120,0,2,0,NA,NA,0,0
2020-10-26,"Respublikinės Šiaulių ligoninės laboratorija",484,0,462,28,22,0,NA,NA,0,0
2020-10-26,"SYNLAB Lietuva UAB",30,0,29,0,1,0,NA,NA,0,0
2020-10-26,"Tauragės ligoninės laboratorija",2,0,2,0,0,0,NA,NA,0,0
2020-10-26,"UAB „Baltic Medics“",827,350,722,290,105,60,NA,NA,0,0
2020-10-26,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",868,607,776,696,92,80,NA,NA,134,134
2020-10-26,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",595,457,529,260,66,59,NA,NA,149,145
2020-10-26,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",430,84,406,72,24,12,NA,NA,0,0
2020-10-26,"UAB „InMedica“",94,0,89,0,5,0,NA,NA,0,0
2020-10-26,"UAB „Medicina practica laboratorija“",1627,96,1610,94,17,2,NA,NA,484,92
2020-10-26,"VU ligoninės Santaros klinikų laboratorija",1423,0,1398,0,25,0,NA,NA,95,0
2020-10-27,"Klaipėdos universitetinės ligoninės laboratorija",850,337,746,315,104,78,NA,NA,12,12
2020-10-27,"Klaipėdos vaikų ligoninės laboratorija",1,0,1,0,0,0,NA,NA,0,0
2020-10-27,"LSMU ligoninės Kauno klinikų laboratorija",909,0,889,0,20,0,NA,NA,0,0
2020-10-27,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",337,54,318,43,19,11,NA,NA,50,0
2020-10-27,"Nacionalinio vėžio instituto laboratorija",90,0,89,0,1,0,NA,NA,6,0
2020-10-27,"Respublikinės Klaipėdos ligoninės laboratorija",6,0,6,0,0,0,NA,NA,0,0
2020-10-27,"Respublikinės Panevėžio ligoninės laboratorija",179,0,165,0,14,0,NA,NA,0,0
2020-10-27,"Respublikinės Šiaulių ligoninės laboratorija",670,0,650,0,20,0,NA,NA,0,0
2020-10-27,"SYNLAB Lietuva UAB",102,0,99,0,3,0,NA,NA,0,0
2020-10-27,"Tauragės ligoninės laboratorija",5,0,5,0,0,0,NA,NA,0,0
2020-10-27,"UAB „Baltic Medics“",1038,408,974,929,64,45,NA,NA,0,0
2020-10-27,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1147,777,1020,667,127,110,NA,NA,0,0
2020-10-27,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",740,459,595,328,145,131,NA,NA,170,169
2020-10-27,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",529,5,511,4,18,1,NA,NA,299,108
2020-10-27,"UAB „InMedica“",374,51,351,48,23,3,NA,NA,0,0
2020-10-27,"UAB „Medicina practica laboratorija“",2116,0,1999,59,117,37,NA,NA,298,83
2020-10-27,"UAB „SK Impeks Medicinos diagnostikos centras“",250,0,240,0,10,0,NA,NA,0,0
2020-10-27,"VU ligoninės Santaros klinikų laboratorija",1463,0,1413,0,50,0,NA,NA,7,0
2020-10-28,"Klaipėdos universitetinės ligoninės laboratorija",756,259,667,191,89,64,NA,NA,40,40
2020-10-28,"Klaipėdos vaikų ligoninės laboratorija",1,0,1,0,0,0,NA,NA,0,0
2020-10-28,"LSMU ligoninės Kauno klinikų laboratorija",754,0,733,0,21,0,NA,NA,0,0
2020-10-28,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",295,12,278,12,17,0,NA,NA,45,0
2020-10-28,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1186,916,987,720,199,192,NA,NA,0,0
2020-10-28,"Nacionalinio vėžio instituto laboratorija",87,0,84,0,3,0,NA,NA,0,0
2020-10-28,"Respublikinės Klaipėdos ligoninės laboratorija",21,0,21,0,0,0,NA,NA,0,0
2020-10-28,"Respublikinės Panevėžio ligoninės laboratorija",164,0,155,0,9,0,NA,NA,0,0
2020-10-28,"Respublikinės Šiaulių ligoninės laboratorija",550,0,514,0,36,0,NA,NA,0,0
2020-10-28,"SYNLAB Lietuva UAB",158,0,153,0,5,0,NA,NA,0,0
2020-10-28,"Tauragės ligoninės laboratorija",4,0,3,0,1,0,NA,NA,0,0
2020-10-28,"UAB „Baltic Medics“",988,422,889,362,99,60,NA,NA,0,0
2020-10-28,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1433,1018,1324,925,109,93,NA,NA,279,279
2020-10-28,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",646,525,541,426,105,99,NA,NA,195,83
2020-10-28,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",834,162,773,132,61,30,NA,NA,259,65
2020-10-28,"UAB „InMedica“",365,0,332,0,33,0,NA,NA,0,0
2020-10-28,"UAB „Medicina practica laboratorija“",2190,184,2103,159,87,25,NA,NA,101,21
2020-10-28,"UAB „SK Impeks Medicinos diagnostikos centras“",144,0,137,0,7,0,NA,NA,0,0
2020-10-28,"VU ligoninės Santaros klinikų laboratorija",1290,0,1258,0,32,0,NA,NA,9,0
2020-10-29,"Klaipėdos universitetinės ligoninės laboratorija",941,406,802,288,139,115,NA,NA,2,2
2020-10-29,"LSMU ligoninės Kauno klinikų laboratorija",676,0,654,0,22,0,NA,NA,0,0
2020-10-29,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",313,34,306,34,7,0,NA,NA,45,0
2020-10-29,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1023,908,842,729,181,169,NA,NA,100,0
2020-10-29,"Nacionalinio vėžio instituto laboratorija",84,0,84,0,0,0,NA,NA,9,0
2020-10-29,"Respublikinės Klaipėdos ligoninės laboratorija",11,0,11,0,0,0,NA,NA,0,0
2020-10-29,"Respublikinės Panevėžio ligoninės laboratorija",178,0,167,0,11,0,NA,NA,0,0
2020-10-29,"Respublikinės Šiaulių ligoninės laboratorija",603,2,574,2,29,0,NA,NA,0,0
2020-10-29,"SYNLAB Lietuva UAB",159,0,148,0,11,0,NA,NA,0,0
2020-10-29,"Tauragės ligoninės laboratorija",8,0,6,0,2,0,NA,NA,0,0
2020-10-29,"UAB „Baltic Medics“",1070,580,981,500,89,80,NA,NA,0,0
2020-10-29,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1144,609,1058,539,86,70,NA,NA,301,301
2020-10-29,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",1365,1035,1156,831,209,204,NA,NA,113,111
2020-10-29,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",807,65,749,51,58,14,NA,NA,259,87
2020-10-29,"UAB „InMedica“",550,67,512,57,38,10,NA,NA,0,0
2020-10-29,"UAB „Medicina practica laboratorija“",2281,135,2130,97,151,35,NA,NA,343,37
2020-10-29,"UAB „SK Impeks Medicinos diagnostikos centras“",228,0,222,0,6,0,NA,NA,0,0
2020-10-29,"VU ligoninės Santaros klinikų laboratorija",1295,0,1252,0,43,0,NA,NA,72,0
2020-10-30,"Klaipėdos universitetinės ligoninės laboratorija",750,352,609,242,141,106,NA,NA,30,0
2020-10-30,"Klaipėdos vaikų ligoninės laboratorija",1,0,1,0,0,0,NA,NA,0,0
2020-10-30,"LSMU ligoninės Kauno klinikų laboratorija",652,0,629,0,23,0,NA,NA,0,0
2020-10-30,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",294,14,289,14,5,0,NA,NA,45,0
2020-10-30,"Nacionalinio vėžio instituto laboratorija",71,0,70,0,1,0,NA,NA,0,0
2020-10-30,"Respublikinės Klaipėdos ligoninės laboratorija",6,0,6,0,0,0,NA,NA,0,0
2020-10-30,"Respublikinės Panevėžio ligoninės laboratorija",175,0,171,0,4,0,NA,NA,0,0
2020-10-30,"Respublikinės Šiaulių ligoninės laboratorija",440,0,422,0,18,0,NA,NA,0,0
2020-10-30,"SYNLAB Lietuva UAB",270,0,257,0,13,0,NA,NA,0,0
2020-10-30,"Tauragės ligoninės laboratorija",11,0,7,0,4,0,NA,NA,0,0
2020-10-30,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1378,700,1259,616,119,84,NA,NA,188,188
2020-10-30,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",787,542,683,445,108,97,NA,NA,226,224
2020-10-30,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",849,87,810,73,39,14,NA,NA,209,209
2020-10-30,"UAB „InMedica“",465,57,422,54,43,3,NA,NA,0,0
2020-10-30,"UAB „Medicina practica laboratorija“",2540,202,2346,151,194,48,NA,NA,48,11
2020-10-30,"UAB „SK Impeks Medicinos diagnostikos centras“",168,0,160,0,8,0,NA,NA,0,0
2020-10-30,"VU ligoninės Santaros klinikų laboratorija",1507,0,1451,0,56,0,NA,NA,87,0
2020-10-31,"Klaipėdos universitetinės ligoninės laboratorija",554,267,422,161,132,104,NA,NA,0,0
2020-10-31,"LSMU ligoninės Kauno klinikų laboratorija",152,0,141,0,11,0,NA,NA,0,0
2020-10-31,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",187,0,186,0,1,0,NA,NA,45,0
2020-10-31,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",929,881,717,670,212,209,NA,NA,0,500
2020-10-31,"Respublikinės Klaipėdos ligoninės laboratorija",18,0,13,0,5,0,NA,NA,0,0
2020-10-31,"Respublikinės Panevėžio ligoninės laboratorija",104,0,100,0,4,0,NA,NA,0,0
2020-10-31,"Respublikinės Šiaulių ligoninės laboratorija",274,0,257,0,17,0,NA,NA,0,0
2020-10-31,"SYNLAB Lietuva UAB",22,0,17,0,5,0,NA,NA,0,0
2020-10-31,"Tauragės ligoninės laboratorija",4,0,4,0,0,0,NA,NA,0,0
2020-10-31,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",710,674,618,596,92,78,NA,NA,188,188
2020-10-31,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",670,645,535,405,135,130,NA,NA,0,0
2020-10-31,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",938,91,861,57,77,34,NA,NA,229,0
2020-10-31,"UAB „InMedica“",393,125,355,119,38,6,NA,NA,0,0
2020-10-31,"UAB „Medicina practica laboratorija“",1309,116,1260,92,49,24,NA,NA,57,5
2020-10-31,"VU ligoninės Santaros klinikų laboratorija",533,0,496,0,37,0,NA,NA,7,0
2020-11-01,"Klaipėdos universitetinės ligoninės laboratorija",384,158,294,92,90,66,NA,NA,0,0
2020-11-01,"LSMU ligoninės Kauno klinikų laboratorija",188,0,178,0,10,0,NA,NA,0,0
2020-11-01,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",187,0,186,0,1,0,NA,NA,0,0
2020-11-01,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",838,782,671,615,167,162,NA,NA,0,0
2020-11-01,"Respublikinės Panevėžio ligoninės laboratorija",106,0,87,0,19,0,NA,NA,0,0
2020-11-01,"Respublikinės Šiaulių ligoninės laboratorija",295,0,267,0,28,0,NA,NA,0,0
2020-11-01,"UAB „Baltic Medics“",128,0,107,0,21,0,NA,NA,0,0
2020-11-01,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",623,540,486,415,137,125,NA,NA,420,420
2020-11-01,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",368,308,267,217,101,91,NA,NA,0,0
2020-11-01,"UAB „Medicina practica laboratorija“",601,167,507,126,94,41,NA,NA,0,0
2020-11-01,"VU ligoninės Santaros klinikų laboratorija",390,0,368,0,22,0,NA,NA,7,0
2020-11-02,"Klaipėdos universitetinės ligoninės laboratorija",441,150,341,93,100,57,NA,NA,0,0
2020-11-02,"LSMU ligoninės Kauno klinikų laboratorija",534,0,512,0,22,0,NA,NA,0,0
2020-11-02,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",7,1,6,1,1,0,NA,NA,0,0
2020-11-02,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",936,894,714,678,222,210,NA,NA,25,25
2020-11-02,"Respublikinės Klaipėdos ligoninės laboratorija",19,0,16,0,3,0,NA,NA,0,0
2020-11-02,"Respublikinės Panevėžio ligoninės laboratorija",103,0,96,0,7,0,NA,NA,0,0
2020-11-02,"Respublikinės Šiaulių ligoninės laboratorija",306,0,283,0,23,0,NA,NA,0,0
2020-11-02,"Tauragės ligoninės laboratorija",1,0,1,0,0,0,NA,NA,0,0
2020-11-02,"UAB „Baltic Medics“",323,89,243,51,80,38,NA,NA,0,0
2020-11-02,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",949,848,819,735,130,113,NA,NA,224,224
2020-11-02,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",125,8,119,5,6,3,NA,NA,0,0
2020-11-02,"UAB „InMedica“",50,0,47,0,3,0,NA,NA,0,0
2020-11-02,"UAB „Medicina practica laboratorija“",697,165,647,149,50,16,NA,NA,12,0
2020-11-02,"VU ligoninės Santaros klinikų laboratorija",502,0,469,0,33,0,NA,NA,1,0
2020-11-03,"Klaipėdos universitetinės ligoninės laboratorija",869,220,742,146,127,74,NA,NA,105,105
2020-11-03,"LSMU ligoninės Kauno klinikų laboratorija",891,0,867,0,24,0,NA,NA,0,0
2020-11-03,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",130,81,129,81,1,0,NA,NA,45,0
2020-11-03,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1023,845,819,646,204,194,NA,NA,400,400
2020-11-03,"Nacionalinio vėžio instituto laboratorija",89,0,87,0,2,0,NA,NA,29,0
2020-11-03,"Respublikinės Klaipėdos ligoninės laboratorija",12,0,11,0,1,0,NA,NA,0,0
2020-11-03,"Respublikinės Panevėžio ligoninės laboratorija",211,0,198,0,13,0,NA,NA,0,0
2020-11-03,"Respublikinės Šiaulių ligoninės laboratorija",522,1,492,1,30,0,NA,NA,0,0
2020-11-03,"SYNLAB Lietuva UAB",13,0,13,0,0,0,NA,NA,0,0
2020-11-03,"Tauragės ligoninės laboratorija",5,0,5,0,0,0,NA,NA,0,0
2020-11-03,"UAB „Baltic Medics“",1186,723,1027,636,159,87,NA,NA,0,0
2020-11-03,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1341,832,1148,676,193,156,NA,NA,282,282
2020-11-03,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",886,590,801,519,85,71,NA,NA,128,128
2020-11-03,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",920,46,899,42,21,4,NA,NA,706,175
2020-11-03,"UAB „InMedica“",221,55,205,50,16,5,NA,NA,0,0
2020-11-03,"UAB „Medicina practica laboratorija“",1835,50,1776,26,59,24,NA,NA,199,101
2020-11-03,"UAB „SK Impeks Medicinos diagnostikos centras“",167,0,141,0,26,0,NA,NA,0,0
2020-11-03,"VU ligoninės Santaros klinikų laboratorija",1738,0,1658,0,80,0,NA,NA,99,0
2020-11-04,"Klaipėdos universitetinės ligoninės laboratorija",1035,436,808,253,227,183,NA,NA,48,48
2020-11-04,"LSMU ligoninės Kauno klinikų laboratorija",788,0,768,0,20,0,NA,NA,0,0
2020-11-04,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",325,3,309,3,16,0,NA,NA,45,0
2020-11-04,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1116,960,851,698,265,259,NA,NA,465,430
2020-11-04,"Nacionalinio vėžio instituto laboratorija",90,0,88,0,2,0,NA,NA,29,0
2020-11-04,"Respublikinės Klaipėdos ligoninės laboratorija",28,0,22,0,6,0,NA,NA,0,0
2020-11-04,"Respublikinės Panevėžio ligoninės laboratorija",190,0,175,0,15,0,NA,NA,0,0
2020-11-04,"Respublikinės Šiaulių ligoninės laboratorija",746,0,698,0,48,0,NA,NA,0,0
2020-11-04,"SYNLAB Lietuva UAB",199,0,183,0,16,0,NA,NA,0,0
2020-11-04,"Tauragės ligoninės laboratorija",1,0,0,0,1,0,NA,NA,0,0
2020-11-04,"UAB „Baltic Medics“",1263,842,1125,740,138,102,NA,NA,0,0
2020-11-04,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1524,883,1311,732,213,151,NA,NA,282,282
2020-11-04,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",1145,543,1007,410,138,133,NA,NA,126,126
2020-11-04,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",1055,172,982,134,73,38,NA,NA,1212,428
2020-11-04,"UAB „InMedica“",457,33,392,18,65,15,NA,NA,0,0
2020-11-04,"UAB „Medicina practica laboratorija“",2846,286,2626,220,220,66,NA,NA,186,16
2020-11-04,"UAB „SK Impeks Medicinos diagnostikos centras“",167,0,157,0,10,0,NA,NA,0,0
2020-11-04,"VU ligoninės Santaros klinikų laboratorija",1619,0,1520,0,99,0,NA,NA,7,0
2020-11-05,"Klaipėdos universitetinės ligoninės laboratorija",849,298,648,148,201,150,NA,NA,88,88
2020-11-05,"LSMU ligoninės Kauno klinikų laboratorija",786,0,761,0,25,0,NA,NA,0,0
2020-11-05,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",342,45,331,45,11,0,NA,NA,45,0
2020-11-05,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1116,966,893,751,223,214,NA,NA,600,400
2020-11-05,"Nacionalinio vėžio instituto laboratorija",92,0,91,0,1,0,NA,NA,5,0
2020-11-05,"Respublikinės Klaipėdos ligoninės laboratorija",4,0,4,0,0,0,NA,NA,0,0
2020-11-05,"Respublikinės Panevėžio ligoninės laboratorija",139,0,129,0,10,0,NA,NA,0,0
2020-11-05,"Respublikinės Šiaulių ligoninės laboratorija",599,0,565,0,34,0,NA,NA,0,0
2020-11-05,"SYNLAB Lietuva UAB",376,0,352,0,24,0,NA,NA,0,0
2020-11-05,"Tauragės ligoninės laboratorija",3,0,3,0,0,0,NA,NA,0,0
2020-11-05,"UAB „Baltic Medics“",1188,750,1042,675,146,94,NA,NA,145,96
2020-11-05,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1169,608,1018,491,151,117,NA,NA,200,200
2020-11-05,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",937,501,762,359,175,142,NA,NA,296,147
2020-11-05,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",1841,533,1624,371,217,162,NA,NA,172,0
2020-11-05,"UAB „InMedica“",771,100,678,65,93,35,NA,NA,0,0
2020-11-05,"UAB „Medicina practica laboratorija“",3500,120,3282,76,218,44,NA,NA,339,103
2020-11-05,"UAB „SK Impeks Medicinos diagnostikos centras“",252,0,240,0,12,0,NA,NA,0,0
2020-11-05,"VU ligoninės Santaros klinikų laboratorija",1525,0,1489,0,36,0,NA,NA,71,0
2020-11-06,"Klaipėdos universitetinės ligoninės laboratorija",1041,503,811,318,230,184,NA,NA,59,59
2020-11-06,"LSMU ligoninės Kauno klinikų laboratorija",659,0,627,0,32,0,NA,NA,0,0
2020-11-06,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",336,49,297,30,39,19,NA,NA,50,0
2020-11-06,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1395,938,1112,677,283,260,NA,NA,300,300
2020-11-06,"Nacionalinio vėžio instituto laboratorija",85,0,83,0,2,0,NA,NA,0,0
2020-11-06,"Respublikinės Klaipėdos ligoninės laboratorija",5,0,3,0,2,0,NA,NA,0,0
2020-11-06,"Respublikinės Panevėžio ligoninės laboratorija",148,0,141,0,7,0,NA,NA,0,0
2020-11-06,"Respublikinės Šiaulių ligoninės laboratorija",544,0,499,0,45,0,NA,NA,0,0
2020-11-06,"SYNLAB Lietuva UAB",283,0,251,0,32,0,NA,NA,0,0
2020-11-06,"Tauragės ligoninės laboratorija",4,0,4,0,0,0,NA,NA,0,0
2020-11-06,"UAB „Baltic Medics“",1060,459,896,399,164,60,NA,NA,0,0
2020-11-06,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1352,698,1114,503,238,195,NA,NA,200,200
2020-11-06,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",1348,679,1204,567,144,112,NA,NA,43,37
2020-11-06,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",1236,223,1103,151,133,72,NA,NA,319,150
2020-11-06,"UAB „Medicina practica laboratorija“",3378,260,3083,146,295,114,NA,NA,125,12
2020-11-06,"UAB „SK Impeks Medicinos diagnostikos centras“",156,0,153,0,3,0,NA,NA,0,0
2020-11-06,"VU ligoninės Santaros klinikų laboratorija",1665,0,1617,0,48,0,NA,NA,9,0
2020-11-07,"Klaipėdos universitetinės ligoninės laboratorija",559,363,394,223,165,139,NA,NA,0,0
2020-11-07,"LSMU ligoninės Kauno klinikų laboratorija",439,0,417,0,22,0,NA,NA,0,0
2020-11-07,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",170,1,166,1,4,0,NA,NA,45,0
2020-11-07,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1116,1098,843,826,273,269,NA,NA,400,300
2020-11-07,"Respublikinės Klaipėdos ligoninės laboratorija",37,0,25,0,12,0,NA,NA,0,0
2020-11-07,"Respublikinės Panevėžio ligoninės laboratorija",74,0,62,0,12,0,NA,NA,0,0
2020-11-07,"Respublikinės Šiaulių ligoninės laboratorija",314,0,284,0,30,0,NA,NA,0,0
2020-11-07,"SYNLAB Lietuva UAB",146,0,132,0,14,0,NA,NA,0,0
2020-11-07,"Tauragės ligoninės laboratorija",5,0,4,0,1,0,NA,NA,0,0
2020-11-07,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",1310,1194,1114,1012,196,182,NA,NA,200,200
2020-11-07,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",132,112,110,98,22,14,NA,NA,0,0
2020-11-07,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",612,215,539,151,73,64,NA,NA,280,280
2020-11-07,"UAB „InMedica“",738,147,663,118,75,28,NA,NA,0,0
2020-11-07,"UAB „Medicina practica laboratorija“",888,205,708,126,180,79,NA,NA,118,3
2020-11-07,"VU ligoninės Santaros klinikų laboratorija",630,0,539,0,91,0,NA,NA,6,0
2020-11-08,"Klaipėdos universitetinės ligoninės laboratorija",608,233,462,128,146,105,NA,NA,44,44
2020-11-08,"LSMU ligoninės Kauno klinikų laboratorija",309,0,300,0,9,0,NA,NA,0,0
2020-11-08,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1023,936,725,657,298,278,NA,NA,36,36
2020-11-08,"Respublikinės Panevėžio ligoninės laboratorija",69,0,60,0,9,0,NA,NA,0,0
2020-11-08,"Respublikinės Šiaulių ligoninės laboratorija",215,0,191,0,24,0,NA,NA,0,0
2020-11-08,"UAB „Baltic Medics“",133,32,102,23,31,9,NA,NA,0,0
2020-11-08,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",893,822,664,607,229,215,NA,NA,200,200
2020-11-08,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",267,250,170,160,97,90,NA,NA,280,280
2020-11-08,"UAB „Medicina practica laboratorija“",567,179,455,144,112,35,NA,NA,0,0
2020-11-08,"VšĮ Respublikinės Vilniaus universitetinės ligoninės laboratorija",41,0,37,0,4,0,NA,NA,0,0
2020-11-08,"VU ligoninės Santaros klinikų laboratorija",364,0,331,0,33,0,NA,NA,5,0
2020-11-09,"Klaipėdos universitetinės ligoninės laboratorija",846,321,705,229,141,91,NA,NA,56,56
2020-11-09,"LSMU ligoninės Kauno klinikų laboratorija",1027,0,991,0,36,0,NA,NA,7,0
2020-11-09,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",135,93,133,92,2,1,NA,NA,45,0
2020-11-09,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1209,1016,923,734,286,278,NA,NA,300,260
2020-11-09,"Nacionalinio vėžio instituto laboratorija",80,0,76,0,4,0,NA,NA,1,0
2020-11-09,"Respublikinės Klaipėdos ligoninės laboratorija",39,0,33,0,6,0,NA,NA,0,0
2020-11-09,"Respublikinės Panevėžio ligoninės laboratorija",162,0,147,0,15,0,NA,NA,0,0
2020-11-09,"Respublikinės Šiaulių ligoninės laboratorija",433,0,401,0,32,0,NA,NA,0,0
